Date,Price
08/21/15,22409.62
08/20/15,22757.47
08/19/15,23167.85
08/18/15,23474.97
08/17/15,23814.65
08/14/15,23991.03
08/13/15,24018.8
2008/12/15,23916.02
2008/11/15,24498.21
2008/10/15,24521.12
2008/7/15,24552.47
2008/6/15,24375.28
2008/5/15,24514.16
2008/4/15,24406.12
2008/3/15,24411.42
07/31/15,24636.28
07/30/15,24497.98
07/29/15,24619.45
07/28/15,24503.94
07/27/15,24351.96
07/24/15,25128.51
07/23/15,25398.85
07/22/15,25282.62
07/21/15,25536.43
07/20/15,25404.81
07/17/15,25415.27
07/16/15,25162.78
07/15/15,25055.76
07/14/15,25120.91
07/13/15,25224.01
2007/10/15,24901.28
2007/9/15,24392.79
2007/8/15,23516.56
2007/7/15,24975.31
2007/6/15,25236.28
2007/3/15,26064.11
2007/2/15,26282.32
06/30/15,26250.03
06/29/15,25966.98
06/26/15,26663.87
06/25/15,27145.75
06/24/15,27404.97
06/23/15,27333.46
06/22/15,27080.85
06/19/15,26760.53
06/18/15,26694.66
06/17/15,26753.79
06/16/15,26566.7
06/15/15,26861.81
2006/12/15,27280.54
2006/11/15,26907.85
2006/10/15,26687.64
2006/9/15,26989.52
2006/8/15,27316.28
2006/5/15,27260.16
2006/4/15,27551.89
2006/3/15,27657.47
2006/2/15,27466.72
2006/1/15,27597.16
05/29/15,27424.19
05/28/15,27454.31
05/27/15,28081.21
05/26/15,28249.86
05/22/15,27992.83
05/21/15,27523.72
05/20/15,27585.05
05/19/15,27693.54
05/18/15,27591.25
05/15/15,27822.28
05/14/15,27286.55
05/13/15,27249.28
2005/12/15,27407.18
2005/11/15,27718.2
2005/8/15,27577.34
2005/7/15,27289.97
2005/6/15,27640.91
2005/5/15,27755.54
2005/4/15,28123.82
04/30/15,28133
04/29/15,28400.34
04/28/15,28442.75
04/27/15,28433.59
04/24/15,28060.98
04/23/15,27827.7
04/22/15,27933.85
04/21/15,27850.49
04/20/15,27094.93
04/17/15,27653.12
04/16/15,27739.71
04/15/15,27618.82
04/14/15,27561.49
04/13/15,28016.34
2004/10/15,27272.39
2004/9/15,26944.39
2004/8/15,26236.86
2004/2/15,25275.64
2004/1/15,25082.75
03/31/15,24900.89
03/30/15,24855.12
03/27/15,24486.2
03/26/15,24497.08
03/25/15,24528.23
03/24/15,24399.6
03/23/15,24494.51
03/20/15,24375.24
03/19/15,24468.89
03/18/15,24120.08
